time,co2mass,scenario
1983-11-16 00:00:00,2670974000000000.0,historical
1983-12-16 12:00:00,2671995800000000.0,historical
1984-01-16 12:00:00,2673236200000000.0,historical
1984-02-15 00:00:00,2674499800000000.0,historical
1984-03-16 12:00:00,2675703000000000.0,historical
1984-04-16 00:00:00,2676885600000000.0,historical
1984-05-16 12:00:00,2678102400000000.0,historical
1984-06-16 00:00:00,2679503700000000.0,historical
1984-07-16 12:00:00,2680709000000000.0,historical
1984-08-16 12:00:00,2681577600000000.0,historical
1984-09-16 00:00:00,2682233700000000.0,historical
1984-10-16 12:00:00,2682861300000000.0,historical
1984-11-16 00:00:00,2683700400000000.0,historical
1984-12-16 12:00:00,2684607000000000.0,historical
1985-01-16 12:00:00,2685571400000000.0,historical
1985-02-15 00:00:00,2686581000000000.0,historical
1985-03-16 12:00:00,2687585700000000.0,historical
1985-04-16 00:00:00,2688606000000000.0,historical
1985-05-16 12:00:00,2689687300000000.0,historical
1985-06-16 00:00:00,2690853000000000.0,historical
1985-07-16 12:00:00,2692067500000000.0,historical
1985-08-16 12:00:00,2692960000000000.0,historical
1985-09-16 00:00:00,2693560000000000.0,historical
1985-10-16 12:00:00,2694211500000000.0,historical
1985-11-16 00:00:00,2695005300000000.0,historical
1985-12-16 12:00:00,2695856000000000.0,historical
1986-01-16 12:00:00,2696806200000000.0,historical
1986-02-15 00:00:00,2697848500000000.0,historical
1986-03-16 12:00:00,2698890300000000.0,historical
1986-04-16 00:00:00,2699944000000000.0,historical
1986-05-16 12:00:00,2701114900000000.0,historical
1986-06-16 00:00:00,2702197700000000.0,historical
1986-07-16 12:00:00,2703493500000000.0,historical
1986-08-16 12:00:00,2704673000000000.0,historical
1986-09-16 00:00:00,2705607400000000.0,historical
1986-10-16 12:00:00,2706596300000000.0,historical
1986-11-16 00:00:00,2707652600000000.0,historical
1986-12-16 12:00:00,2708779000000000.0,historical
1987-01-16 12:00:00,2710077400000000.0,historical
1987-02-15 00:00:00,2711365600000000.0,historical
1987-03-16 12:00:00,2712684700000000.0,historical
1987-04-16 00:00:00,2713962000000000.0,historical
1987-05-16 12:00:00,2715349500000000.0,historical
1987-06-16 00:00:00,2716762500000000.0,historical
1987-07-16 12:00:00,2718345500000000.0,historical
1987-08-16 12:00:00,2719939000000000.0,historical
1987-09-16 00:00:00,2721312200000000.0,historical
1987-10-16 12:00:00,2722541400000000.0,historical
1987-11-16 00:00:00,2723913400000000.0,historical
1987-12-16 12:00:00,2725565300000000.0,historical
1988-01-16 12:00:00,2727318500000000.0,historical
1988-02-15 00:00:00,2728978000000000.0,historical
1988-03-16 12:00:00,2730596300000000.0,historical
1988-04-16 00:00:00,2732353800000000.0,historical
1988-05-16 12:00:00,2734115500000000.0,historical
1988-06-16 00:00:00,2735936000000000.0,historical
1988-07-16 12:00:00,2737498600000000.0,historical
1988-08-16 12:00:00,2738623400000000.0,historical
1988-09-16 00:00:00,2739364800000000.0,historical
1988-10-16 12:00:00,2740062400000000.0,historical
1988-11-16 00:00:00,2740867000000000.0,historical
1988-12-16 12:00:00,2741917900000000.0,historical
1989-01-16 12:00:00,2743025700000000.0,historical
1989-02-15 00:00:00,2744094600000000.0,historical
1989-03-16 12:00:00,2745278700000000.0,historical
1989-04-16 00:00:00,2746507000000000.0,historical
1989-05-16 12:00:00,2747681000000000.0,historical
1989-06-16 00:00:00,2748916000000000.0,historical
1989-07-16 12:00:00,2750014700000000.0,historical
1989-08-16 12:00:00,2750769500000000.0,historical
1989-09-16 00:00:00,2751223200000000.0,historical
1989-10-16 12:00:00,2751711500000000.0,historical
1989-11-16 00:00:00,2752296400000000.0,historical
1989-12-16 12:00:00,2752931800000000.0,historical
1990-01-16 12:00:00,2753729800000000.0,historical
1990-02-15 00:00:00,2754598000000000.0,historical
1990-03-16 12:00:00,2755444000000000.0,historical
1990-04-16 00:00:00,2756273800000000.0,historical
1990-05-16 12:00:00,2757189200000000.0,historical
1990-06-16 00:00:00,2758151500000000.0,historical
1990-07-16 12:00:00,2759257200000000.0,historical
1990-08-16 12:00:00,2759981000000000.0,historical
1990-09-16 00:00:00,2760494000000000.0,historical
1990-10-16 12:00:00,2761045500000000.0,historical
1990-11-16 00:00:00,2761647300000000.0,historical
1990-12-16 12:00:00,2762425500000000.0,historical
1991-01-16 12:00:00,2763301400000000.0,historical
1991-02-15 00:00:00,2764215500000000.0,historical
1991-03-16 12:00:00,2765217800000000.0,historical
1991-04-16 00:00:00,2766255000000000.0,historical
1991-05-16 12:00:00,2767233700000000.0,historical
1991-06-16 00:00:00,2768255700000000.0,historical
1991-07-16 12:00:00,2769151400000000.0,historical
1991-08-16 12:00:00,2769641300000000.0,historical
1991-09-16 00:00:00,2769836500000000.0,historical
1991-10-16 12:00:00,2770025200000000.0,historical
1991-11-16 00:00:00,2770353000000000.0,historical
1991-12-16 12:00:00,2770850000000000.0,historical
1992-01-16 12:00:00,2771492700000000.0,historical
1992-02-15 00:00:00,2772239300000000.0,historical
1992-03-16 12:00:00,2772802700000000.0,historical
1992-04-16 00:00:00,2773498000000000.0,historical
1992-05-16 12:00:00,2774186000000000.0,historical
1992-06-16 00:00:00,2774952600000000.0,historical
1992-07-16 12:00:00,2775724000000000.0,historical
1992-08-16 12:00:00,2776089700000000.0,historical
1992-09-16 00:00:00,2776278400000000.0,historical
1992-10-16 12:00:00,2776487800000000.0,historical
1992-11-16 00:00:00,2776715400000000.0,historical
1992-12-16 12:00:00,2777134000000000.0,historical
1993-01-16 12:00:00,2777648200000000.0,historical
1993-02-15 00:00:00,2778208500000000.0,historical
1993-03-16 12:00:00,2778707700000000.0,historical
1993-04-16 00:00:00,2779262300000000.0,historical
1993-05-16 12:00:00,2779838700000000.0,historical
1993-06-16 00:00:00,2780458000000000.0,historical
1993-07-16 12:00:00,2781315300000000.0,historical
1993-08-16 12:00:00,2782110200000000.0,historical
1993-09-16 00:00:00,2782728000000000.0,historical
1993-10-16 12:00:00,2783253400000000.0,historical
1993-11-16 00:00:00,2783881300000000.0,historical
1993-12-16 12:00:00,2784671000000000.0,historical
1994-01-16 12:00:00,2785653200000000.0,historical
1994-02-15 00:00:00,2786622300000000.0,historical
1994-03-16 12:00:00,2787463000000000.0,historical
1994-04-16 00:00:00,2788492000000000.0,historical
1994-05-16 12:00:00,2789466400000000.0,historical
1994-06-16 00:00:00,2790552700000000.0,historical
1994-07-16 12:00:00,2791946000000000.0,historical
1994-08-16 12:00:00,2793191700000000.0,historical
1994-09-16 00:00:00,2794174500000000.0,historical
1994-10-16 12:00:00,2795203400000000.0,historical
1994-11-16 00:00:00,2796302300000000.0,historical
1994-12-16 12:00:00,2797531200000000.0,historical
1995-01-16 12:00:00,2798912000000000.0,historical
1995-02-15 00:00:00,2800235500000000.0,historical
1995-03-16 12:00:00,2801558000000000.0,historical
1995-04-16 00:00:00,2802995500000000.0,historical
1995-05-16 12:00:00,2804342800000000.0,historical
1995-06-16 00:00:00,2805908800000000.0,historical
1995-07-16 12:00:00,2807392500000000.0,historical
1995-08-16 12:00:00,2808541400000000.0,historical
1995-09-16 00:00:00,2809369800000000.0,historical
1995-10-16 12:00:00,2810158400000000.0,historical
1995-11-16 00:00:00,2811111400000000.0,historical
1995-12-16 12:00:00,2812136000000000.0,historical
1996-01-16 12:00:00,2813376200000000.0,historical
1996-02-15 00:00:00,2814644300000000.0,historical
1996-03-16 12:00:00,2815848700000000.0,historical
1996-04-16 00:00:00,2817107200000000.0,historical
1996-05-16 12:00:00,2818491800000000.0,historical
1996-06-16 00:00:00,2819895100000000.0,historical
1996-07-16 12:00:00,2821022300000000.0,historical
1996-08-16 12:00:00,2821815500000000.0,historical
1996-09-16 00:00:00,2822340000000000.0,historical
1996-10-16 12:00:00,2822891100000000.0,historical
1996-11-16 00:00:00,2823469600000000.0,historical
1996-12-16 12:00:00,2824171300000000.0,historical
1997-01-16 12:00:00,2825081300000000.0,historical
1997-02-15 00:00:00,2825968800000000.0,historical
1997-03-16 12:00:00,2826908800000000.0,historical
1997-04-16 00:00:00,2827856400000000.0,historical
1997-05-16 12:00:00,2828810700000000.0,historical
1997-06-16 00:00:00,2829885000000000.0,historical
1997-07-16 12:00:00,2831264500000000.0,historical
1997-08-16 12:00:00,2833067000000000.0,historical
1997-09-16 00:00:00,2834419000000000.0,historical
1997-10-16 12:00:00,2835760000000000.0,historical
1997-11-16 00:00:00,2837350400000000.0,historical
1997-12-16 12:00:00,2838966400000000.0,historical
1998-01-16 12:00:00,2840862000000000.0,historical
1998-02-15 00:00:00,2842604500000000.0,historical
1998-03-16 12:00:00,2844351800000000.0,historical
1998-04-16 00:00:00,2846323000000000.0,historical
1998-05-16 12:00:00,2848205700000000.0,historical
1998-06-16 00:00:00,2850182200000000.0,historical
1998-07-16 12:00:00,2851971000000000.0,historical
1998-08-16 12:00:00,2853199700000000.0,historical
1998-09-16 00:00:00,2854037700000000.0,historical
1998-10-16 12:00:00,2854922700000000.0,historical
1998-11-16 00:00:00,2855991000000000.0,historical
1998-12-16 12:00:00,2857143800000000.0,historical
1999-01-16 12:00:00,2858388500000000.0,historical
1999-02-15 00:00:00,2859758000000000.0,historical
1999-03-16 12:00:00,2861085500000000.0,historical
1999-04-16 00:00:00,2862429500000000.0,historical
1999-05-16 12:00:00,2863782200000000.0,historical
1999-06-16 00:00:00,2865220200000000.0,historical
1999-07-16 12:00:00,2866570400000000.0,historical
1999-08-16 12:00:00,2867394500000000.0,historical
1999-09-16 00:00:00,2867920400000000.0,historical
1999-10-16 12:00:00,2868326800000000.0,historical
1999-11-16 00:00:00,2869034400000000.0,historical
1999-12-16 12:00:00,2869736600000000.0,historical
2000-01-16 12:00:00,2870691200000000.0,historical
2000-02-15 00:00:00,2871610800000000.0,historical
2000-03-16 12:00:00,2872507100000000.0,historical
2000-04-16 00:00:00,2873439400000000.0,historical
2000-05-16 12:00:00,2874560100000000.0,historical
2000-06-16 00:00:00,2875719200000000.0,historical
2000-07-16 12:00:00,2876760000000000.0,historical
2000-08-16 12:00:00,2877797200000000.0,historical
2000-09-16 00:00:00,2878482000000000.0,historical
2000-10-16 12:00:00,2879188200000000.0,historical
2000-11-16 00:00:00,2879919500000000.0,historical
2000-12-16 12:00:00,2880813300000000.0,historical
2001-01-16 12:00:00,2881941000000000.0,historical
2001-02-15 00:00:00,2883010800000000.0,historical
2001-03-16 12:00:00,2884098200000000.0,historical
2001-04-16 00:00:00,2885287600000000.0,historical
2001-05-16 12:00:00,2886327500000000.0,historical
